"school_ID" "stud_ID" "grade" "gender" "immig" "SCHRISK" "BULLIED" "FEELSAFE" "BELONG" "TEACHSUP" "ANXMAT" "MATHPERS" "math_time" "study_time" "EXERPRAC" "STUDYHMW" "PAREDINT" "ESCS" "FAMSUP" "FAMSUPSL" "PV1MATH" "PV2MATH" "PV3MATH" "PV4MATH" "PV5MATH" "PV6MATH" "PV7MATH" "PV8MATH" "PV9MATH" "PV10MATH" "mate" "MACTIV" "SCHSIZE" "SMRATIO" "SCHSEL"
"9660" "38000300" "38013973" 1 0 0 -0.4624 -1.228 1.1246 0.3351 0.4357 -2.3558 0.1521 1 4 10 5 16 0.6206 0.3765 0.9254 489.474 511.174 451.195 486.413 461.966 418.335 514.745 460.142 436.896 484.725 471.5065 3 606 67.3333 1
"9661" "38000071" "38013974" 2 1 0 -0.4624 -1.228 1.1246 0.5159 -0.1002 0.3729 -0.0097 1 4 2 8 16 1.3674 0.0546 NA 548.285 579.805 575.026 626.44 597.176 557.328 565.031 562.974 591.434 543.501 574.7 4 423 42.3 1
"9662" "38000167" "38013975" 1 0 0 1.4434 2.1317 -1.0976 -1.7418 -0.5635 -0.2045 -0.5968 NA NA 6 2 14.5 -0.4287 -0.6294 0.6688 276.01 271.166 280.293 287.528 311.056 244.725 312.118 304.366 278.949 252.836 281.9047 5 203 13.0968 3
"9663" "38000006" "38013977" 2 1 0 -0.4624 -1.228 -1.5326 0.7356 -0.5635 -0.3744 -0.0796 1 3 5 3 16 1.5539 -1.5006 -0.1926 582.09 606.24 595.759 622.083 565.427 587.687 638.71 628.759 579.384 603.21 600.9349 3 1973 78.92 2
"9664" "38000255" "38013978" 0 1 0 -0.4624 -1.228 1.1246 -0.9165 NA NA NA NA NA 5 5 12 -0.8117 NA NA 355.673 372.654 333.684 356.294 375.189 348.116 364.295 390.872 434.775 432.741 376.4293 0 973 100 3
"9665" "38000054" "38013979" 1 0 0 0.8125 -1.228 1.1246 1.0846 -0.1002 -0.1371 1.4826 2 3 5 6 12 -0.0443 0.2008 -0.3102 642.177 664.699 643.145 620.368 607.726 640.418 576.003 634.262 562.36 637.365 622.8523 3 1193 88.3704 3
"9666" "38000345" "38013980" 1 1 0 -0.4624 -1.228 -0.756 -0.8596 -1.0693 2.5429 -0.8697 2 5 3 10 12 0.0225 0.435 0.2682 534.024 468.782 504.598 507.833 532.671 480.424 504.834 466.342 493.289 457.992 495.0789 3 401 61.6923 2
"9667" "38000266" "38013981" 0 0 1 -0.4624 -1.228 -0.756 -0.3397 1.5558 -0.2045 -0.4483 3 5 6 10 12 -1.3522 -0.4833 NA 422.161 415.112 452.387 435.068 441.821 423.666 417.014 450.203 459.09 467.869 438.4391 1 1057 96.0909 3
"9668" "38000012" "38013982" 1 0 0 -0.4624 -1.228 1.1246 -0.0192 -1.7015 NA NA 1 1 9 6 16 -0.3404 NA NA 373.477 395.637 435.096 410.069 420.493 417.073 452.157 399.648 416.364 414.369 413.4383 2 219 73 2
"9669" "38000238" "38013986" 1 0 0 1.4434 0.1807 -1.5326 -0.3485 0.1475 0.8757 -1.5661 3 2 3 3 12 -0.8346 -1.4134 0.4889 414.388 423.485 406.795 418.907 426.812 396.5 417.083 447.773 447.619 429.631 422.8993 2 289 100 3
"9670" "38000196" "38013987" 1 1 0 -0.4624 0.2289 1.1246 0.4662 -0.5635 1.2918 1.0005 4 6 4 8 16 1.262 -0.3714 -0.3494 510.36 470.573 445.507 510.71 505.47 487.531 572.933 479.874 488.352 506.495 497.7805 3 715 84.1176 2
"9671" "38000009" "38013988" 1 0 1 -0.4624 -0.1325 -1.7615 -0.745 0.8211 -0.6243 0.4707 3 4 5 5 16 1.3691 -0.8671 -2.2441 632.358 586.085 640.868 614.53 653.608 653.082 626.207 702.167 659.143 619.69 638.7738 4 935 66.7857 3
"9672" "38000159" "38013989" 1 0 0 0.8125 -1.228 1.1246 -0.5996 -0.3322 -2.3945 -0.7044 1 1 0 3 14.5 0.8598 -0.7769 -0.8846 503.081 468.499 558.265 560.905 586.674 516.547 581.806 519.026 486.567 547.276 532.8646 3 426 47.3333 1
"9673" "38000165" "38013990" 1 0 0 1.793 -0.3264 1.1246 0.3249 -0.3322 0.6387 0.1067 1 2 8 5 14.5 -0.6054 -0.1784 -0.1664 432.785 451.67 408.268 368.954 445.524 434.544 422.92 393.221 425.919 461.201 424.5006 NA NA NA NA
"9674" "38000154" "38013991" 0 0 0 3.0521 0.1209 -1.1042 -0.5878 -2.1346 -0.2704 -0.7116 NA NA 4 0 16 0.8212 -0.6254 NA 319.913 302.153 362.83 308.486 341.012 322.857 351.067 379.728 373.282 349.061 341.0389 0 188 47 3
"9675" "38000234" "38013993" 1 1 0 -0.4624 -1.228 -1.15 -0.8525 -1.3627 1.9397 0.1111 2 4 8 10 16 0.7872 1.5831 0.8072 484.167 539.559 486.784 538.743 495.506 535.611 496.606 578.984 492.293 488.66 513.6913 1 606 86.5714 2
"9676" "38000270" "38013994" 1 0 0 -0.4624 0.2988 1.1246 1.1471 0.4357 1.1606 0.9882 5 5 3 10 16 0.9412 1.5941 1.5993 366.529 365.029 325.981 355.218 391.521 383.59 342.488 371.266 366.979 326.96 359.5561 4 273 45.5 3
"9677" "38000122" "38013995" 1 0 0 -0.4624 0.8231 -1.2684 -3.2564 -1.7015 0.6647 -0.3693 3 4 0 4 16 0.9118 -0.1801 -2.2279 432.093 454.724 433.902 430.955 413.401 499.075 416.257 429.742 428.101 439.617 437.7867 NA NA NA NA
"9678" "38000156" "38013998" 1 1 0 -0.4624 -1.228 -0.756 -0.338 1.5558 0.1031 1.7434 2 2 4 4 16 0.4869 1.5622 0.0622 459.011 444.783 439.837 351.028 408.719 447.604 433.226 421.575 441.14 487.637 433.456 0 49 24.5 3
"9679" "38000342" "38013999" 1 0 0 -0.4624 -1.228 1.1246 -0.338 -1.0693 -1.2788 -0.6752 1 4 5 4 12 0.2061 0.6417 0.9083 464.181 456.156 485.244 510.682 499.574 451.248 482.139 480.982 458.131 490.42 477.8757 3 845 73.4783 2
"9680" "38000231" "38014000" 2 1 0 -0.4624 -0.1325 -0.756 -0.7169 -0.1002 NA NA 1 3 0 2 16 0.3844 NA NA 457.636 521.526 446.296 439.036 454.228 438.841 437.848 461.486 446.243 434.606 453.7746 NA NA NA NA
"9681" "38000322" "38014001" 2 1 0 -0.4624 0.3635 -1.3019 -1.1226 -1.3627 0.8918 0.3519 2 5 8 9 14.5 -0.4233 -0.0304 0.3837 463.963 413.711 448.849 419.396 489.457 448.573 464.111 460.342 476.671 454.97 454.0043 2 986 68 3
"9682" "38000284" "38014002" 1 0 0 -0.4624 -1.228 -0.756 -0.6038 -1.0693 0.3729 0.379 5 5 8 10 16 0.5291 0.8677 NA 385.272 314.261 322.19 423.157 345.234 349.291 377.523 366.69 343.752 404.168 363.1538 3 165 66 2
"9683" "38000116" "38014003" 0 0 0 -0.4624 -1.228 -0.756 0.3532 -0.1002 -0.3744 -0.5528 1 1 0 0 9 -1.8963 1.6483 2.378 388.885 436.8 374.061 375.1 398.551 374.219 403.721 367.027 364.854 403.054 388.6272 3 571 81.5714 1
"9684" "38000022" "38014004" 1 0 0 -0.4624 -1.228 -0.756 -0.338 -0.1002 -0.508 0.1734 2 3 8 10 16 0.2332 0.6954 0.6464 463.387 483.747 469.902 447.791 462.922 487.807 460.769 471.671 525.082 479.813 475.2891 1 248 82.6667 1
"9685" "38000231" "38014005" 1 1 0 -0.4624 -1.228 -0.756 0.5094 -0.5635 -0.508 -1.0629 1 4 0 8 16 -0.2758 -0.4601 0.6114 481.547 446.316 461.219 444.294 433.131 471.759 453.43 508.025 449.364 439.564 458.8649 NA NA NA NA
"9686" "38000016" "38014006" 1 0 0 0.4017 0.7731 1.1246 0.3379 -1.3627 0.1031 -0.1006 2 2 5 6 16 0.6745 0.1426 -2.3458 649.037 637.112 642.739 657.06 621.698 702.1 640.29 609.455 673.029 665.599 649.8119 NA NA NA NA
"9687" "38000310" "38014007" 0 0 0 1.793 NA NA 2.247 NA NA NA NA NA NA NA 16 -0.2228 NA NA 432.899 446.221 389.178 451.764 433.575 412 448.841 434.593 424.031 442.569 431.5671 2 247 13.7222 3
"9688" "38000084" "38014008" 1 0 0 -0.4624 -1.228 1.1246 0.1436 -2.1346 2.5026 -0.3394 3 5 6 4 12 -0.7591 0.1208 -0.2497 518.278 489.071 500.619 548.607 495.519 474.438 509.359 509.218 496.171 511.625 505.2905 1 105 100 1
"9689" "38000219" "38014009" 1 1 0 -0.4624 -0.4588 0.4417 -0.9402 -0.1002 -1.2899 1.0188 2 3 4 5 16 -0.1016 -0.689 -1.4535 534.507 522.816 586.26 588.076 509.437 579.678 539.738 588.742 578.695 548.286 557.6235 3 937 52.0556 2
"9690" "38000179" "38014011" 0 0 1 -0.4624 0.7179 1.1246 -0.9116 -0.1002 0.7774 -1.1133 6 6 0 10 16 -1.2474 -0.7409 0.5229 344.302 273.083 282.543 326.179 269.582 346.069 337.097 279.434 293.183 289.393 304.0865 2 657 100 2
"9691" "38000014" "38014012" 1 0 0 -0.4624 -1.228 1.1246 0.7289 0.8211 0.4067 0.2071 1 4 4 3 12 -1.0395 -0.3741 -0.4168 671.561 631.807 625.626 661.469 646.707 643.94 648.597 682.905 594.046 708.209 651.4867 3 1140 100 1
"9692" "38000031" "38014013" 1 0 0 -0.4624 -0.267 -0.039 -0.4798 0.8211 -0.9877 0.1755 1 4 0 6 16 0.8202 -0.5546 0.3909 590.28 599.429 611.231 578.496 589.822 625.927 612.852 573.948 615.249 621.701 601.8935 3 703 63.9091 3
"9693" "38000206" "38014014" 1 1 0 -0.4624 -1.228 0.4417 -0.4768 1.5558 0.429 -0.5069 2 3 10 5 14.5 -0.1088 1.7118 0.8416 452.113 464.008 491.224 447.715 485.81 417.198 436.49 485.639 405.02 451.199 453.6416 2 118 47.2 2
"9694" "38000259" "38014015" 1 1 0 -0.4624 -1.228 -0.756 -0.4508 -1.0693 0.6566 -0.0765 1 6 0 5 16 0.4784 -0.223 -2.2229 471.361 476.919 534.431 489.48 529.319 505.865 491.278 503.949 475.658 448.381 492.6641 4 117 29.25 3
"9695" "38000341" "38014016" 1 0 0 -0.4624 -1.228 1.1246 0.5159 -0.8059 0.3025 0.0494 3 3 3 4 16 1.2857 -0.3489 0.601 528.141 551.539 529.166 580.654 558.037 515.101 535.891 515.76 542.547 544.561 540.1397 3 920 100 1
"9696" "38000308" "38014017" 1 1 0 0.4017 -1.228 1.1246 0.0223 -1.3627 1.8003 0.6445 3 3 4 6 16 1.3055 -0.1571 0.1907 477.23 503.844 493.442 479.262 443.979 499.107 450.763 454.351 449.054 441.674 469.2706 3 632 50.56 3
"9697" "38000020" "38014018" 1 0 0 -0.4624 0.2652 0.6942 -0.6474 0.4357 -0.4577 -0.1236 1 1 10 1 16 0.3497 0.2893 9e-04 680.031 648.864 671.336 648.105 609.295 630.818 618.413 622.812 594.394 601.324 632.5392 4 103 51.5 1
"9698" "38000010" "38014020" 1 1 0 0.8125 0.7061 -0.756 -1.1134 -0.1002 0.1931 2.7039 2 6 2 5 12 -0.2977 0.0814 -0.9257 503.099 548.862 527.92 516.624 551.253 504.309 527.954 537.408 550.832 488.571 525.6832 4 1434 59.75 3
"9699" "38000341" "38014022" 1 1 0 0.4017 -1.228 0.6342 -0.4814 -0.3322 0.1932 0.3097 2 4 1 6 16 0.9403 0.5256 NA 666.467 664.737 676.038 665.325 675.049 650.581 651.107 644.055 713.552 640.192 664.7103 3 920 100 1
"9700" "38000063" "38014023" 1 0 0 0.8125 -0.4588 1.1246 0.5159 -0.3322 -2.3755 0.6683 1 3 2 4 14.5 -0.6071 1.5449 -0.0161 575.708 581.553 587.297 542.598 588.21 565.546 602.15 572.718 555.116 570.107 574.1003 4 424 94.2222 2
"9701" "38000041" "38014024" 1 0 0 0.703 0.379 0.4417 -0.6038 -0.3322 -2.249 0.4059 2 3 6 8 16 1.1473 -0.763 NA 429.474 408.338 449.286 408.869 398.269 451.843 411.312 437.502 423.788 459.496 427.8177 1 679 97 1
"9702" "38000304" "38014025" 1 1 0 0.4017 0.379 0.4938 -0.3128 -2.1346 NA NA 2 1 10 7 12 -0.5933 NA NA 427.999 449.785 448.509 454.411 448.216 431.338 453.678 385.851 432.23 464.037 439.6054 1 770 100 2
"9703" "38000140" "38014026" 1 1 1 -0.4624 0.2645 1.1246 1.1471 1.5558 NA NA 2 5 10 7 14.5 -0.17 -2.5349 0.6353 396.034 422.42 398.024 409.294 372.139 422.608 383.643 386.57 427.277 389.009 400.7018 2 1779 100 2
"9704" "38000345" "38014028" 1 1 0 -0.4624 -1.228 -0.756 -0.767 -0.3322 -0.9158 0.6141 1 6 4 10 16 0.5426 -0.1413 -0.0521 578.173 595.283 582.092 570.305 555.614 565.062 560.093 555.979 590.083 613.617 576.6301 3 401 61.6923 2
"9705" "38000080" "38014029" 1 1 0 -0.4624 -0.267 1.1246 -0.4901 -0.5635 -0.4577 0.3922 4 6 7 9 16 1.0279 1.81 2.2723 521.476 531.585 527.442 510.033 523.05 510.223 514.003 514.001 475.416 496.655 512.3884 3 857 68.56 2
"9706" "38000153" "38014031" 1 0 0 -0.4624 -0.3264 1.1246 0.9434 1.5558 0.6387 -0.0604 2 1 6 6 12 -0.7604 0.82 0.257 534.451 505.831 498.375 472.377 521.712 519.475 488.812 574.026 555.51 488.283 515.8852 2 1553 94.1212 3
"9707" "38000079" "38014032" 1 1 0 -0.4624 -1.228 1.1246 0.3084 1.5558 -0.4577 -0.0519 2 3 3 4 12 0.2472 -0.8209 -1.7418 594.46 528.065 566.632 551.365 581.279 531.409 554.647 553.209 555.155 551.98 556.8201 3 906 64.7143 3
"9708" "38000305" "38014033" 1 1 0 0.8125 1.4352 -1.1913 -2.0019 -0.3322 -0.2885 -0.4595 3 3 3 2 12 -0.3449 -0.8138 -0.3047 517.6 414.659 454.412 435.814 529.126 439.498 487.139 443.272 422.934 489.065 463.3519 1 773 64.4167 1
"9709" "38000179" "38014034" 1 1 1 0.4017 -1.228 0.4417 -0.188 NA NA NA NA NA 8 6 NA NA NA NA 447.923 405.207 434.2 441.883 463.48 422.738 415.737 422.975 403.393 443.327 430.0863 2 657 100 2
"9710" "38000138" "38014035" 1 0 0 0.703 -1.228 0.3308 0.3378 -0.1002 0.133 0.392 2 4 1 8 16 1.0228 -0.2545 -0.2953 634.47 640.53 681.541 678.994 655.341 628.239 687.116 610.507 639.47 616.815 647.3023 1 1551 100 1
"9711" "38000218" "38014037" 1 1 0 0.4017 0.2289 -0.039 0.5031 0.1475 0.6387 -0.2498 2 2 8 6 16 1.1826 -0.9479 NA 471.193 526.246 496.737 501.089 515.531 425.046 464.403 496.434 509.432 498.268 490.4379 3 148 8.7059 3
"9712" "38000260" "38014038" 1 1 NA 1.793 0.1361 -0.756 0.1856 -1.3627 2.5429 -0.134 2 5 5 5 16 -0.3201 -0.2344 -0.2442 375.376 467.163 384.812 446.115 528.258 492.824 388.065 417.571 468.783 452.128 442.1095 NA NA NA NA
"9713" "38000061" "38014039" 1 1 0 0.4017 -0.4588 1.1246 0.1958 1.5558 0.7889 -0.3817 1 5 5 10 16 1.1773 -0.5861 0.0707 478.375 477.242 493.304 489.138 523.973 498.897 483.988 480.144 501.617 505.611 493.2289 1 468 93.6 2
"9714" "38000060" "38014041" 1 0 0 -0.4624 -1.228 1.1246 0.5296 0.4357 NA NA 1 3 10 10 16 0.5384 NA NA 550.973 505.864 521.091 549.527 531.212 494.844 516.979 518.303 542.662 517.743 524.9198 3 729 54 1
"9715" "38000063" "38014043" 1 1 0 -0.4624 -0.267 -0.756 -0.8761 -0.3322 0.905 1.4441 1 3 4 6 14.5 -0.3221 0.7445 0.5009 516.724 541.948 555.525 552.06 491.638 524.212 449.998 516.962 547.173 480.775 517.7015 4 424 94.2222 2
"9716" "38000312" "38014044" 1 1 0 -0.4624 0.3952 0.4417 -0.3128 -1.0693 NA NA 2 5 2 4 16 0.312 NA NA 414.074 379.62 382.504 382.313 397.776 400.041 395.846 371.494 362.615 413.276 389.9559 3 1203 96.24 1
"9717" "38000156" "38014045" 1 1 1 -0.4624 -0.267 -0.756 -1.0205 -1.0693 NA -0.4293 2 2 0 5 12 -1.3057 -1.1036 0.083 334.155 381.638 410.211 381.757 430.237 434.082 384.939 377.944 375.521 375.761 388.6245 0 49 24.5 3
"9718" "38000073" "38014046" 1 0 0 -0.4624 -1.228 -0.756 0.3379 0.8211 -2.382 0.3776 1 2 8 2 12 -1.0674 0.7886 -0.1983 506.033 468.774 514.748 506.16 489.205 494.774 528.191 512.346 493.179 463.41 497.682 3 577 88.7692 3
"9719" "38000031" "38014047" 1 0 0 -0.4624 -1.228 1.1246 0.7979 -0.1002 1.4533 1.8364 3 4 8 10 16 0.8667 0.9777 0.4123 496.474 546.136 505.351 517.66 538.983 492.088 514.377 486.421 495.505 481.408 507.4403 3 703 63.9091 3
"9720" "38000010" "38014048" 1 0 0 -0.4624 -1.228 -1.306 -0.5996 -2.9095 -0.3794 -0.2245 1 1 2 10 16 1.3504 -0.1452 NA 551.362 537.844 451.628 570.247 556.432 575.338 531.749 498.161 539.073 553.276 536.511 4 1434 59.75 3
"9721" "38000139" "38014049" 2 1 0 -0.4624 -0.267 1.1246 0.114 -1.0693 1.2918 0.3277 3 6 6 10 16 1.7446 -0.4066 NA 537.511 534.326 534.264 577.83 534.239 552.34 487.376 548.794 509.341 529.36 534.5381 3 572 71.5 3
"9722" "38000040" "38014050" 1 1 0 -0.4624 -1.228 1.1246 1.0846 -1.0693 0.7774 0.1846 3 5 10 10 16 0.4991 0.2019 0.266 401.027 383.014 423.367 348.624 371.132 373.523 425.628 381.072 401.939 406.633 391.5959 2 979 89 2
"9723" "38000170" "38014051" 1 0 0 -0.4624 0.6505 0.6342 -1.1903 0.4357 0.1931 0.417 4 6 3 6 16 0.6817 1.6479 0.3894 529.65 522.998 541.728 561.465 593.865 534.584 539.589 528.453 562.829 560.249 547.541 4 1000 100 2
"9724" "38000306" "38014052" 1 1 1 -0.4624 0.5238 1.1246 0.4063 -0.3322 -0.3744 1.1178 1 2 6 10 12 -1.0884 1.4365 NA 452.557 417.112 482.658 472.862 494.199 422.42 440.739 439.138 475.218 434.107 453.101 4 850 30.9091 3
"9725" "38000045" "38014053" 1 1 0 -0.4624 0.3314 -1.2684 -2.8168 -1.3627 2.5026 -2.5832 1 2 5 4 9 -1.2737 -0.4903 -1.5318 484.588 484.857 446.784 468.133 490.888 466.672 421.638 453.441 483.929 485.416 468.6346 3 172 57.3333 2
"9726" "38000250" "38014056" 0 1 0 -0.4624 -0.267 0.4417 -0.9451 -0.5635 0.6647 -0.5012 2 4 2 8 16 0.7523 -0.1955 NA 403.403 448.614 421.79 407.286 449.575 427.449 398.331 416.08 390.716 389.99 415.3234 3 620 100 3
"9727" "38000305" "38014057" 1 1 0 -0.4624 -1.228 0.6942 0.3902 -2.9095 1.5409 -0.9509 1 2 3 6 14.5 -0.5278 -0.4505 -0.4054 350.364 392.036 351.624 396.605 384.406 362.06 395.192 369.523 379.512 360.883 374.2205 1 773 64.4167 1
"9728" "38000077" "38014059" 2 0 0 1.793 -1.228 -0.756 -0.13 1.5558 0.3025 0.2584 1 6 5 5 12 -1.0621 0.5755 -0.5639 643.168 654.407 655.213 644.349 637.015 627.813 612.296 630.455 635.646 688.322 642.8684 4 873 64.6667 2
"9729" "38000136" "38014060" 0 0 0 -0.4624 -0.391 -0.756 -0.3261 -0.1002 -0.0423 0.1542 1 1 3 1 12 -0.8269 0.8928 0.0315 511.132 489.47 457.623 506.806 461.72 507.511 477.686 452.275 491.528 524.902 488.0653 3 399 100 2
"9730" "38000056" "38014061" 1 0 1 0.4017 -0.267 -0.756 -0.338 0.8211 0.3378 0.3125 3 5 2 10 16 -0.4518 -0.4861 -1.4647 609.192 617.68 616.675 661.018 615.537 620.327 630.722 640.207 633.164 582.319 622.6841 4 1787 100 3
"9731" "38000214" "38014062" 1 1 0 -0.4624 -1.228 -0.756 -0.6098 -1.3627 1.9159 -0.1531 1 2 10 10 12 -0.8563 1.0893 0.7447 414.45 415.626 416.245 379.962 411.378 415.442 371.101 392.552 422.03 382.318 402.1104 0 618 100 2
"9732" "38000009" "38014063" 1 0 0 1.4434 -1.228 1.1246 0.5119 -0.5635 -2.382 1.8171 1 3 3 7 12 -0.1379 1.6835 NA 533.285 508.65 519.874 513.525 565.07 541.753 546.65 543.551 494.214 511.011 527.7583 4 935 66.7857 3
"9733" "38000310" "38014064" 1 0 0 NA -1.228 -0.039 -0.3739 0.8211 -2.3558 -1.3591 2 3 2 9 16 0.0269 -0.5351 NA 458.289 425.536 382.068 404.969 442.976 478.875 449.994 465.899 486.561 458.488 445.3655 2 247 13.7222 3
"9734" "38000290" "38014065" 1 0 0 -0.4624 -1.228 -0.756 0.0311 0.8211 1.4193 0.2682 1 3 5 2 12 0.0355 -0.6553 -0.4879 510.246 542.239 574.615 524.258 540.134 516.137 541.563 556.789 511.853 555.159 537.2993 1 334 26.72 1
"9735" "38000244" "38014070" 0 0 0 1.793 -1.228 1.1246 0.5096 1.5558 -2.3868 2.6036 2 5 10 10 16 -0.0754 -0.8452 NA 373.407 357.784 276.232 354.975 383.902 412.952 377.86 345.155 335.733 378.398 359.6398 0 564 100 2
"9736" "38000225" "38014071" 0 0 0 -0.4624 -1.228 1.1246 0.2237 -0.1002 2.5429 2.329 1 6 2 10 9 -1.7713 1.6429 NA 339.429 307.297 307.83 368.982 327.126 348.413 337.045 349.707 359.697 366.138 341.1664 0 734 81.5556 1
"9737" "38000062" "38014072" 1 1 0 -0.4624 0.5504 -0.756 -0.7074 -1.3627 0.5653 0.722 2 6 0 10 16 0.8078 1.8204 -0.8283 572.216 565.27 509.624 550.294 554.404 507.004 547.3 576.648 524.03 492.701 539.9491 4 1455 100 2
"9738" "38000213" "38014073" 1 1 0 1.793 0.5869 0.4417 -0.2556 -0.5635 2.635 -0.5366 1 2 2 1 9 -0.36 0.9953 -0.0551 356.244 394.674 390.61 385.282 386.768 356.931 339.418 379.974 354.375 383.536 372.7812 2 719 84.5882 2
"9739" "38000054" "38014074" 0 0 1 -0.4624 0.5114 -1.9603 0.5211 0.8211 -0.1371 -0.2163 4 4 10 9 16 -0.6552 -0.9435 -0.1361 442.942 477.57 422.065 437.127 424.952 433.733 445.963 441.248 476.017 431.761 443.3378 3 1193 88.3704 3
"9740" "38000232" "38014075" 1 1 0 1.793 0.5073 -0.756 0.4087 -0.8059 0.3025 -0.2373 2 5 10 10 12 -1.2341 NA NA 446.873 453.664 426.878 436.624 406.997 408.462 435.968 440.628 390.951 430.806 427.7851 2 1001 83.4167 1
"9741" "38000251" "38014080" 1 0 1 0.703 0.6616 -1.375 -0.0216 -0.1002 0.4627 -0.5432 1 1 10 0 16 -0.3454 -1.0335 0.1453 394.414 385.802 413.793 373.869 408.835 407.588 430.438 423.921 404.249 354.785 399.7694 1 67 67 3
"9742" "38000077" "38014083" 1 0 1 -0.4624 0.8231 -1.5644 -0.8952 0.1475 0.4252 -0.0989 2 4 3 2 9 -1.8842 0.4805 2.1747 607.156 679.121 606.556 648.682 656.953 641.826 661.651 627.804 677.522 621.485 642.8756 4 873 64.6667 2
"9743" "38000243" "38014084" 1 1 0 -0.4624 -1.228 -0.756 0.5159 1.5558 -1.1715 0.6967 1 3 0 8 12 -0.7667 -1.1605 0.0707 338.019 333.359 417.156 338.029 355.773 411.633 349.483 358.414 390.058 369.565 366.1489 3 115 57.5 1
"9744" "38000292" "38014086" 1 0 0 0.4017 -0.4588 0.1413 -2.012 -2.1346 1.5426 -1.2417 1 3 6 6 12 0.0953 -0.125 0.0213 481.733 490.877 539.686 558.791 542.054 565.924 544.927 593.323 510.256 512.296 533.9867 3 583 48.5833 3
"9745" "38000039" "38014088" 0 0 0 1.793 -0.1122 0.6342 -0.7626 NA NA NA NA NA 10 0 12 -0.3581 NA NA 294.208 365.949 318.472 403.748 322.566 355.207 337.14 364.103 363.79 360.415 348.5598 0 859 81.8095 1
"9746" "38000281" "38014089" 1 0 0 -0.4624 -1.228 -1.6365 -0.338 0.1475 0.8918 0.6409 3 5 4 10 12 -0.0505 -0.3589 -0.4714 699.61 630.9 651.048 646.732 684.396 697.847 697.192 733.639 714.753 646.718 680.2835 1 1721 90.5789 3
"9747" "38000202" "38014090" 1 1 1 -0.4624 -1.228 -0.756 -0.3128 -0.1002 0.544 -1.0679 1 4 1 6 16 -0.9582 1.6986 -0.3873 442.548 432.413 435.598 436.523 476.665 422.275 487.258 450.057 423.4 415.786 442.2523 3 74 74 2
"9748" "38000138" "38014091" 1 0 0 -0.4624 -0.1325 0.4417 0.0932 1.5558 -2.3868 1.8641 3 3 3 3 12 -0.1481 0.8056 2.1213 418.493 425.021 473.075 402.639 400.375 427.436 358.125 426.489 374.299 338.15 404.4102 1 1551 100 1
"9749" "38000265" "38014092" 1 0 0 1.4434 -1.228 -0.756 -0.3397 -1.3627 -0.0423 0.0137 2 2 2 10 16 0.4205 -0.6955 NA 553.342 508.274 547.174 522.962 515.591 509.917 510.435 481.009 522.506 503.204 517.4414 2 850 89.4737 1
"9750" "38000231" "38014093" 1 1 0 0.4017 -0.2016 -0.756 0.0342 -0.5635 0.429 0.3656 1 4 3 6 16 0.7021 -0.1924 0.0791 386.031 448.861 399.21 389.985 390.745 387.567 349.324 345.214 378.655 390.085 386.5677 NA NA NA NA
"9751" "38000265" "38014094" 1 0 0 -0.4624 1.1951 0.4417 -1.3671 1.5558 0.8918 0.2657 3 5 1 5 14.5 1.0065 NA NA 525.663 529.666 510.872 523.397 548.776 554.059 482.487 586.433 525.342 536.048 532.2743 2 850 89.4737 1
"9752" "38000078" "38014095" 1 0 0 0.8125 -1.228 0.6942 0.0097 -0.3322 0.1931 -0.3403 3 2 2 5 14.5 0.4107 -0.2831 0.3645 404.141 425.459 511.965 404.855 502.839 408.7 469.09 506.731 494.871 432.05 456.0701 0 164 82 3
"9753" "38000198" "38014100" 1 1 0 -0.4624 1.5677 1.1246 -0.2125 0.4357 0.429 0.4071 1 6 10 8 14.5 0.2261 -0.6719 0.481 437.766 460.454 454.479 457.819 463.793 403.507 484.086 455.827 556.338 505.9 467.9969 3 583 100 2
"9754" "38000226" "38014102" 2 0 0 -0.4624 -1.228 1.1246 0.5453 -0.3322 -0.4577 0.2057 3 4 4 8 12 -0.5946 -0.1067 -1.1282 637.611 611.301 597.323 597.743 608.59 568.225 585.632 581.451 636.875 694.47 611.9221 4 369 43.4118 1
"9755" "38000183" "38014104" 1 0 0 -0.4624 -1.228 1.1246 0.1873 1.5558 1.9128 -0.8403 4 5 5 7 14.5 0.2806 -0.1529 NA 464.487 466.115 450.63 403.085 400.569 475.298 487.881 457.81 402.394 445.142 445.3411 3 1132 87.0769 1
"9756" "38000098" "38014105" 1 1 0 -0.4624 0.0959 -1.1042 -0.7553 -0.1002 0.8251 -0.4284 2 3 2 5 14.5 -0.096 1.0672 -0.1901 466.08 444.516 468.046 439.758 461.741 455.22 427.691 474.113 426.204 399.469 446.2838 3 1241 80.0645 2
"9757" "38000052" "38014107" 1 0 0 -0.4624 0.701 -1.3019 -0.7865 -1.0693 0.429 -1.0358 3 4 6 9 14.5 -0.1071 -0.4787 -0.5148 483.429 511.852 524.901 487.595 512.146 467.476 501.37 516.716 507.386 498.123 501.0994 2 1779 100 2
"9758" "38000027" "38014109" 1 1 0 0.4017 0.524 1.1246 0.1436 -0.8059 0.1931 0.3825 2 4 3 6 14.5 -0.03 0.4164 -0.0248 535.195 576.343 560.203 519.001 569.525 532.023 534.027 558.639 562.636 568.48 551.6072 3 818 96.2353 3
